index,time,longitude,latitude,magnitude,time_days,x,y
715161,2016-01-02 05:45:10.353,-116.25558,33.2841,1.05,16802.23970315972,-21.97352361735707,22.879545572916484
715207,2016-01-02 08:50:16.036,-116.43727,33.27202,1.49,16802.36824115741,-23.341967225743403,5.991464697274737
715241,2016-01-02 11:20:58.256,-116.43768,33.27182,1.31,16802.472896481482,-23.36422974360179,5.9533616713357
715285,2016-01-02 14:24:46.672,-116.45993,33.4817,2.28,16802.600540185183,-0.027690876400217973,3.87545684551902
715289,2016-01-02 14:54:23.158,-116.19744,33.83999,1.43,16802.621101365745,39.852856090484046,28.102561623579128
715291,2016-01-02 15:02:08.149,-116.72042012489727,33.45103926955565,1.14,16802.62648320602,-3.416430221289097,-20.290463547743634
715299,2016-01-02 17:06:34.041,-116.72998,33.235,1.06,16802.712893993055,-27.436979429344284,-21.230059768582848
715321,2016-01-02 21:11:26.732,-116.43154,33.0532,1.19,16802.88294828704,-47.67329519832397,6.54051719000706
715512,2016-01-04 00:47:38.291,-116.2584,33.28237,1.51,16804.03308207176,-22.166507322260195,22.617863253484767
715535,2016-01-04 04:05:13.868,-116.76397,33.71523,1.44,16804.17029939815,25.96956885059156,-24.2565368975039
715545,2016-01-04 05:06:17.525,-116.76935,33.66542,1.04,16804.212702835648,20.432226089316888,-24.76847211984497
715555,2016-01-04 06:08:44.505,-116.39632,33.48704,1.21,16804.25607065972,0.5702701648073794,9.77426480657329
715596,2016-01-04 09:36:37.894,-116.43418144685074,33.05142747444858,1.24,16804.400438587963,-47.87055363811832,6.294460245998633
715605,2016-01-04 10:25:41.235,-116.064666300485,33.76402748652301,2.3,16804.434505034722,31.45013187172277,40.401028235412014
715634,2016-01-04 12:12:05.288,-116.06997,33.76879,1.03,16804.50839453704,31.977642336738985,39.908543710394866
715649,2016-01-04 13:28:46.422,-116.06992,33.76911,1.05,16804.56164840278,32.013243899749234,39.9130167527796
715654,2016-01-04 14:25:11.909,-116.41728,33.0408,1.14,16804.60083228009,-49.05112664524821,7.870668503387575
715662,2016-01-04 16:26:30.407,-116.76571,33.28263,1.04,16804.68507415509,-22.13291075295938,-24.539781993817062
715685,2016-01-04 18:38:01.664,-116.06995,33.76801,1.08,16804.776408148147,31.890918184782695,39.91075478850861
715686,2016-01-04 18:38:06.585,-116.06595321780269,33.765993547918704,1.72,16804.77646510417,31.668246326165374,40.28114424679813
715721,2016-01-04 23:40:55.584,-116.76665853552373,33.71325876206169,1.94,16804.986754444446,25.751009804007484,-24.505768063815232
715722,2016-01-04 23:41:15.419,-116.76384,33.71478,1.36,16804.986984016206,25.91950075594563,-24.244639661364765
715844,2016-01-05 13:27:55.165,-116.01627,33.19897,1.14,16805.56105515046,-31.36131240276661,45.16844191887571
715845,2016-01-05 13:27:57.705,-116.01621,33.19965,1.25,16805.56108454861,-31.285674010014745,45.17367287202412
715867,2016-01-05 15:35:13.186,-116.47134,33.52032,1.09,16805.649458171294,4.266289511508792,2.815997463253293
716017,2016-01-06 11:31:21.782,-116.32028,33.34557,1.04,16806.480113217593,-15.15073224988901,16.853486075604444
716025,2016-01-06 11:50:53.921,-116.46822,33.51293,1.31,16806.493679641204,3.4446479839881285,3.105493217615525
716047,2016-01-06 13:31:07.646,-116.80524,33.89785,1.55,16806.563282939816,46.28638330246075,-28.014021733906997
716058,2016-01-06 14:42:34.652,-116.88068,33.96615,4.39,16806.612901064815,53.90394527172469,-34.948884762027
716083,2016-01-06 16:55:06.088,-116.49482,33.15846,1.36,16806.704931574073,-35.97109734419568,0.6420173025261922
716084,2016-01-06 17:03:18.410,-116.88957,33.96117,1.01,16806.71062974537,53.353235059313285,-35.77082340683764
716100,2016-01-06 17:42:41.648,-116.48486,33.4675,1.02,16806.737982037037,-1.60731159367359,1.5636184746686517
716182,2016-01-07 04:28:00.697,-116.46255,33.08269,1.5,16807.18611917824,-44.39567252794768,3.6491421604156304
716185,2016-01-07 04:40:11.173,-116.87731,33.96679,1.32,16807.19457376157,53.973976107471216,-34.63783715909317
716220,2016-01-07 07:29:55.945,-116.65029,33.988,1.02,16807.31245306713,56.27936245229271,-13.698290392084546
716224,2016-01-07 07:55:15.170,-116.47680083428699,33.4794758457333,1.08,16807.330036689815,-0.2755079958566093,2.31085653987618
716236,2016-01-07 08:34:26.484,-116.91328,33.97547,1.29,16807.35725097222,54.951770660789414,-37.95117702136779
716275,2016-01-07 12:17:22.275,-116.69138,33.21952,1.63,16807.512063368056,-29.165483806994047,-17.643125204622713
716317,2016-01-07 19:42:42.073,-116.57206,33.07202,1.34,16807.821320289353,-45.580596339497085,-6.554610567407216
716322,2016-01-07 20:39:16.305,-116.60599,33.64022,1.66,16807.860605381942,17.603001766298473,-9.652931000115858
716336,2016-01-07 22:29:21.765,-116.25706,33.28296,1.22,16807.937057465275,-22.100610246016483,22.742270627020012
716337,2016-01-07 22:29:26.130,-116.25694,33.2827,1.4,16807.93710798611,-22.129494671067544,22.753493200922936
716535,2016-01-09 02:09:30.833,-116.31162,33.98794,1.34,16809.089940196758,56.27896062168656,17.52673974526897
716574,2016-01-09 05:38:53.690,-116.25675,33.2836,2.14,16809.235343634256,-22.02937773226831,22.770919601433526
716593,2016-01-09 06:03:53.164,-116.25699,33.28292,2.2,16809.25269865741,-22.105042736617666,22.748787964397092
716644,2016-01-09 11:43:10.632,-116.76395,33.67107,3.3,16809.4883175,21.059200052675827,-24.267131414150473
716658,2016-01-09 12:08:02.402,-116.7681,33.67149,2.13,16809.50558335648,21.10688086121362,-24.651052580336113
716701,2016-01-09 20:02:50.847,-116.45539,33.48081,1.88,16809.83531072917,-0.1264757462900525,4.296556304739727
716741,2016-01-10 01:32:49.657,-116.4311,33.46995,1.31,16810.064463622683,-1.3327842951256363,6.550138959753251
716781,2016-01-10 06:41:18.687,-116.47287,33.48383,1.06,16810.278688506944,0.20874622259031897,2.6752906254117548
716893,2016-01-10 18:24:19.430,-116.47953162805045,33.48164936928257,1.0,16810.766891550928,-0.03388063533354234,2.057535128143632
716897,2016-01-10 19:06:45.783,-116.4318,33.0544,1.08,16810.796363229165,-47.53987757466662,6.516195912125558
716918,2016-01-10 22:51:02.496,-116.81169,33.59539,1.2,16810.95211222222,12.656167557504824,-28.71017541008589
717066,2016-01-11 15:23:30.094,-116.77027,33.95553,1.16,16811.64132053241,52.69117947067613,-24.769718559626376
717098,2016-01-11 20:12:11.273,-116.73088,33.52458,1.18,16811.841797141205,4.763012983226376,-21.24284442211925
717116,2016-01-11 21:37:08.021,-116.00565,33.18581,1.26,16811.90078728009,-32.81997619427468,46.16352717404602
717142,2016-01-12 02:14:31.291,-116.8152,33.9948,1.08,16812.09341771991,57.06945957154666,-28.90048361394993
717154,2016-01-12 03:41:57.330,-116.01109,33.23811,1.6,16812.15413576389,-27.00689487328407,45.6299473580958
717272,2016-01-12 16:47:14.764,-116.428756276443,33.05175338617709,1.09,16812.699476435184,-47.8339731977843,6.800073732588365
717277,2016-01-12 17:24:25.870,-116.28592,33.38145,1.49,16812.725299421298,-11.154963903910842,20.036875214206987
717280,2016-01-12 17:37:24.275,-116.86182,33.97357,2.36,16812.73430873843,54.72279538624563,-33.20669260418662
717547,2016-01-13 13:37:05.587,-116.4044,33.47391,1.18,16813.567425775465,-0.890450378090987,9.026312123736798
717577,2016-01-13 16:03:19.374,-116.95004,33.92791,1.24,16813.668974236112,49.6774460111914,-41.36389725555091
717612,2016-01-13 22:22:04.060,-116.06102,33.19291,1.45,16813.931991435184,-32.05367121418785,41.007545429791676
717632,2016-01-14 00:52:36.967,-116.8116,33.59357,1.44,16814.036538969907,12.453768108486031,-28.70244452706057
717796,2016-01-14 15:29:23.127,-116.81764,33.71743,1.27,16814.6454065625,26.228043319991198,-29.219865858481697
717856,2016-01-14 23:42:54.807,-116.07642,33.24131,1.13,16814.98813434028,-26.677806272603462,39.55262298622912
717889,2016-01-15 02:43:46.925,-116.93454,33.88509,1.78,16815.11373755787,44.90999934999068,-39.95381139993362
717918,2016-01-15 05:21:23.787,-116.56522,33.4782,1.16,16815.22319197917,-0.415852196461242,-5.889740615836892
718035,2016-01-15 21:13:21.617,-116.99745,33.94265,1.48,16815.884277974536,51.33641316273279,-45.7301956211323
718101,2016-01-16 04:55:45.882,-116.08354,33.22507,1.33,16816.205392152777,-28.486291688967583,38.89770545284272
718175,2016-01-16 09:44:43.046,-116.77241,33.91957,1.03,16816.40605377315,48.693127911294475,-24.977604089583615
718178,2016-01-16 09:45:38.846,-116.77257,33.91894,1.32,16816.406699606483,48.62311380714122,-24.99255179471939
718224,2016-01-16 12:44:58.719,-116.4712,33.52098,1.26,16816.531235173614,4.339681968147469,2.828954179068918
718277,2016-01-16 17:56:55.684,-116.76653,33.2809,1.32,16816.74786671296,-22.325084119223167,-24.6164946202658
718280,2016-01-16 18:07:56.526,-116.71454,33.69009,1.21,16816.755515347224,23.163651718322306,-19.69037402305527
718371,2016-01-17 05:18:04.894,-116.25598,33.28455,1.16,16817.220889976852,-21.923573826748925,22.84224583030014
718539,2016-01-18 02:25:08.871,-116.73218,33.52723,1.19,16818.100797118055,5.057946118292299,-21.362696555788997
718627,2016-01-18 12:26:18.109,-116.39934,33.07047,1.01,16818.518265150462,-45.75047538867707,9.539693616742637
718653,2016-01-18 18:01:39.227,-116.50651,33.50311,1.02,16818.751148460648,2.3522231205148985,-0.4444240000292263
718750,2016-01-19 08:40:08.859,-116.4717,33.51874,1.76,16819.361213645832,4.090591823087072,2.782675516596545
718764,2016-01-19 09:21:33.081,-116.82985,33.95345,1.05,16819.389966215276,52.47574595252266,-30.265737325864357
718765,2016-01-19 09:30:48.481,-116.01928,33.19353,1.88,16819.396394456016,-31.9675130863296,44.89117397443976
718981,2016-01-20 02:50:31.926,-116.72851,33.66856,1.13,16820.118425069446,20.772366850702753,-20.988120781035196
719043,2016-01-20 08:49:05.167,-116.81155,33.5946,1.76,16820.367420914354,12.568284928925106,-28.697471021384253
719138,2016-01-20 17:42:52.213,-116.32159,33.3209,1.16,16820.738104317126,-17.89412168764587,16.736546823062834
719195,2016-01-21 01:48:47.717,-116.76633,33.28114,1.47,16821.075552280094,-22.29844465931991,-24.597835311947687
719365,2016-01-21 21:29:03.856,-116.50745,33.5013,1.2,16821.895183518518,2.1509647249546693,-0.5315924255813487
719366,2016-01-21 21:29:17.348,-116.50772,33.50168,1.24,16821.895339675928,2.1932202131636753,-0.5566250528417718
719421,2016-01-22 03:16:32.950,-116.71307,33.68094,1.54,16822.136492476853,22.14594041320526,-19.556447895228573
719609,2016-01-23 02:29:03.150,-116.88938,33.89883,1.12,16823.103508680557,46.42128989244129,-35.77937839940977
719612,2016-01-23 02:43:52.968,-116.23448,33.29275,1.11,16823.113807499998,-21.00684917272094,24.838416476584207
719631,2016-01-23 05:05:51.967,-116.48405,33.46032,1.7,16823.21240702546,-2.4056786770786736,1.6388887627016429
719639,2016-01-23 05:51:30.888,-116.0364945657989,33.07230951674299,1.15,16823.2441075,-45.45387481518864,43.34936220971829
719642,2016-01-23 06:20:37.444,-116.03472,33.93417,1.03,16823.26432226852,50.381146428146344,43.08363235690755
719684,2016-01-23 12:00:46.414,-116.47185,33.51784,1.44,16823.500537199074,3.990512379838912,2.7687987445079134
719726,2016-01-23 15:41:21.575,-116.02624,33.92285,1.22,16823.65372193287,49.12598706985282,43.87177242754471
719741,2016-01-23 17:56:22.829,-116.23552483914429,33.29405952814183,1.18,16823.74748644676,-20.86148537612321,24.74093179638909
719742,2016-01-23 17:56:31.990,-116.23126,33.29238,1.12,16823.74759247685,-21.047217823876338,25.137806549067555
719744,2016-01-23 17:57:42.359,-116.22881621707519,33.2890591481278,1.19,16823.74840693287,-21.415886232604063,25.36591222074195
719771,2016-01-23 23:41:29.200,-116.43395221298489,33.06723990232777,1.01,16823.98714351852,-46.1122780996265,6.314686695305885
719858,2016-01-24 10:45:04.976,-116.48511,33.46131,1.19,16824.44797425926,-2.2956119239522264,1.5405388321209723
719897,2016-01-24 14:43:25.496,-116.85729,33.62096,1.34,16824.613489537038,15.51296406087829,-32.923943904664775
719960,2016-01-24 17:58:01.141,-116.71891,33.64821,1.17,16824.74862431713,18.507649227534632,-20.104456046646686
719983,2016-01-24 20:15:40.089,-116.37606,33.42096,1.06,16824.844213993056,-6.775399253494868,11.662016132860796
719984,2016-01-24 20:15:42.829,-116.37533,33.42055,1.84,16824.84424570602,-6.82090700100779,11.729821682744738
720022,2016-01-24 23:48:09.228,-116.39288,33.36408,1.04,16824.991773472222,-13.101927200182939,10.107596273729586
720212,2016-01-25 18:29:21.891,-116.31654,33.28038,1.21,16825.770392256945,-22.398914416530843,17.213776613411778
720279,2016-01-26 02:43:46.607,-116.41021,33.39369,1.17,16826.113733877315,-9.810996415275962,8.495276928699234
720295,2016-01-26 03:48:49.353,-116.80974186236702,33.59408478397779,1.12,16826.15890454861,12.510496929929564,-28.530167828625448
720301,2016-01-26 04:25:22.637,-116.37978,33.39539,1.07,16826.184289780093,-9.619064374398482,11.320102740207322
720324,2016-01-26 06:27:07.409,-116.76932,33.91126,1.0,16826.268835752315,47.7683571055399,-24.694880946168634
720461,2016-01-26 17:09:51.933,-116.8301,33.71895,1.26,16826.71518440972,26.4006414983698,-30.371756094576124
720508,2016-01-27 00:28:56.003,-116.01529,33.76578,1.04,16827.020092627314,31.66534494920517,44.96443287841955
720579,2016-01-27 08:59:25.682,-116.31253,33.92885,1.71,16827.374602800926,49.70830130180305,17.45490785280324
720669,2016-01-27 17:10:07.366,-116.78579,33.67289,1.08,16827.71536303241,21.26689905937457,-26.287651017015428
720945,2016-01-28 18:13:37.242,-116.53228,33.49575,1.41,16828.759458819444,1.534235261403421,-2.834073276264821
720950,2016-01-28 19:01:57.781,-116.73348,33.66013,1.1,16828.793029872682,19.836011224678302,-21.45015726984421
720965,2016-01-28 22:31:00.553,-116.8002448405558,33.970214854557796,1.4,16828.938200844907,54.331638382803305,-27.529675958864015
720966,2016-01-28 22:31:04.190,-116.83122,33.98914,1.29,16828.938242939814,56.444689516585136,-30.379401265244752
720967,2016-01-28 22:31:07.572,-116.7959,33.96649,1.13,16828.938282083334,53.916305656232474,-27.13018747835271
720969,2016-01-28 22:31:22.283,-116.80154517652889,33.96586558029328,1.09,16828.938452349536,53.848368580222356,-27.650998196322117
720970,2016-01-28 22:31:26.649,-116.79702,33.96709,1.01,16828.938502881945,53.98331692129379,-27.233284628440387
720976,2016-01-28 23:06:54.430,-116.0343,33.1448,1.02,16828.96312997685,-37.39240436187372,43.5178114602412
721053,2016-01-29 10:00:25.318,-116.02990250664246,33.07214305857146,1.85,16829.416959699076,-45.46962308100644,43.96368890673077
721061,2016-01-29 10:34:51.511,-116.7564,33.72596,1.39,16829.44087396991,27.16094345645468,-23.553429508264493
721128,2016-01-29 18:12:42.664,-116.8138,33.59864,1.92,16829.75882712963,13.01813652708122,-28.90451804271183
721196,2016-01-30 06:02:20.345,-116.80703,33.58536,1.73,16830.251624363427,11.539603816222165,-28.2818454080231
721315,2016-01-30 20:22:30.795,-116.3855,33.37056,2.23,16830.848967534723,-12.380642368211102,10.792166413607058
721379,2016-01-31 09:55:45.641,-116.05118,33.77661,1.28,16831.41372269676,32.85458066927896,41.64159626392356
721461,2016-02-01 04:27:28.375,-116.39974,33.07014,2.3,16832.18574508102,-45.787206247392106,9.502456540726625
721472,2016-02-01 05:46:15.729,-116.39936,33.07031,2.03,16832.240459826386,-45.76826840530266,9.537847381612297
721487,2016-02-01 09:00:47.895,-116.3855,33.34654,1.87,16832.375554340277,-15.051544115347722,10.795148659846683
721500,2016-02-01 10:23:54.450,-116.98266,33.99119,1.33,16832.43326909722,56.72735897411287,-44.34065607633584
721503,2016-02-01 11:18:08.094,-116.92491,33.7871,1.24,16832.47092701389,34.01035472394805,-39.109548188432
721566,2016-02-01 19:01:57.963,-116.36234,33.35828,1.15,16832.793031979167,-13.743471953649005,12.944685359981928
721599,2016-02-01 23:38:14.244,-116.35712,33.95516,1.83,16832.984887083334,52.627202226105396,13.336806672321329
721727,2016-02-02 12:57:48.581,-116.39486,33.32929,1.2,16833.540145613424,-16.970588965836054,9.92768592304195
721756,2016-02-02 15:35:13.324,-116.04374,33.12958,1.34,16833.649459768516,-39.088691382648,42.6463444394648
721801,2016-02-02 22:43:03.561,-116.41952,33.03985,1.11,16833.946568993055,-49.1569286704136,7.66195287052179
721802,2016-02-02 22:58:42.782,-116.45597,33.4729,1.18,16833.95743960648,-1.0060514393297368,4.243151929435981
722068,2016-02-04 07:36:58.775,-116.47125,33.52047,1.11,16835.317346932872,4.28297119588063,2.824335757002617
722079,2016-02-04 08:45:02.946,-116.31099,33.25103,1.43,16835.364617430554,-25.661552238605367,17.73566665924514
722208,2016-02-05 01:43:52.020,-116.7985,33.98655,1.09,16836.07212986111,56.14755865051502,-27.363534758184045
722286,2016-02-05 10:16:40.745,-116.14452,33.75576,1.59,16836.428249363424,30.50253495417126,33.022548180174134
722296,2016-02-05 10:54:11.162,-116.14138279436578,33.75867198128759,1.13,16836.45429585648,30.827336316592703,33.311450183839256
722299,2016-02-05 10:58:07.134,-116.14458,33.75662,1.38,16836.45702701389,30.59814332899031,33.01667083018711
722310,2016-02-05 11:23:27.892,-116.14348965718224,33.75234658025217,2.15,16836.47462837963,30.123309425459283,33.11911755980796
722335,2016-02-05 12:43:11.040,-116.14266,33.75465,2.15,16836.529988888888,30.37970314200631,33.194931690118196
722386,2016-02-05 18:36:36.437,-116.46736,33.48077,1.05,16836.77542172454,-0.13135475787643822,3.1864071150021096
722405,2016-02-05 20:51:42.481,-116.99604,33.98431,1.54,16836.86924167824,55.96815794433596,-45.57789231209906
722410,2016-02-05 21:39:11.338,-116.14597,33.75774,2.18,16836.902214560185,30.72223937436455,32.88773964103849
722423,2016-02-05 23:56:26.546,-116.75127,33.56242,1.38,16836.99752946759,8.97498378710418,-23.122821164812624
722426,2016-02-06 00:03:50.782,-116.466,33.08631,1.42,16837.002671087965,-43.99326237193994,3.327571094977377
722460,2016-02-06 04:50:36.986,-116.26272,33.97856,1.17,16837.20181696759,55.24530797573819,22.037685138735625
722537,2016-02-06 16:12:33.079,-116.69345,33.21926,1.29,16837.675382858797,-29.19404172696265,-17.835736700761547
722588,2016-02-07 00:58:10.866,-116.89901,33.97107,1.81,16838.040403541665,54.45736756437245,-36.63720216650093
722593,2016-02-07 01:13:42.223,-116.77416,33.67446,1.0,16838.051183136573,21.438586666977113,-25.210973455630427
722668,2016-02-07 10:58:38.138,-116.56405,33.98319,1.28,16838.45738585648,55.736405576439616,-5.7473775928296185
